k = 100
3.128314733505249, 5.365443229675293, 5.561522483825684, 5.583106994628906, 4.904869556427002, 4.967340469360352, 4.686221599578857, 5.596977233886719, 4.985396385192871, 4.900670051574707, 4.159984111785889, 5.186010837554932, 4.734016418457031, 5.2290940284729, 4.138935565948486, 4.8275041580200195, 5.908553600311279, 5.078730583190918, 5.585992336273193, 5.686545372009277, 4.782985687255859, 4.769725799560547, 4.540820121765137, 5.375188827514648, 4.966142654418945, 5.1189727783203125, 5.782065391540527, 4.930901050567627, 5.3652119636535645, 5.409387111663818, 5.992467880249023, 4.492398738861084, 4.882890224456787, 6.595548629760742, 5.396276950836182, 5.218419551849365, 5.351606845855713, 6.113587856292725, 5.770320892333984, 6.788650989532471, 5.0774455070495605, 5.3318891525268555, 4.403951168060303, 4.768686294555664, 5.283414840698242, 4.783406734466553, 5.6522321701049805, 5.8463568687438965, 5.342223644256592, 5.161813259124756, 5.904181003570557, 5.328189849853516, 6.040146827697754, 5.832296371459961, 4.7377729415893555, 6.22378396987915, 5.661840915679932, 4.954952716827393, 4.680624485015869, 5.567465305328369, 4.761977672576904, 5.84296989440918
4.8414483070373535, 3.613529682159424, 5.313464164733887, 5.079314231872559, 5.346502304077148, 4.912705898284912, 4.530123233795166, 5.576996326446533, 5.219395160675049, 5.101789951324463, 4.617323875427246, 4.887876987457275, 4.5470685958862305, 5.570319175720215, 4.517475605010986, 4.532547950744629, 6.206895351409912, 5.429044723510742, 6.523872375488281, 5.786769866943359, 4.7935919761657715, 4.837280750274658, 4.657448768615723, 5.4381279945373535, 4.713768005371094, 4.913771152496338, 6.085208892822266, 4.925604820251465, 5.7314677238464355, 5.504978179931641, 6.022753715515137, 5.4013752937316895, 4.93526554107666, 6.385220527648926, 5.999449253082275, 5.738216400146484, 6.210971355438232, 6.637896537780762, 5.815651893615723, 6.153581619262695, 5.121835231781006, 5.285260200500488, 5.506989002227783, 4.90537691116333, 5.103514671325684, 5.112961769104004, 5.762110710144043, 5.764172077178955, 5.561124324798584, 5.044677257537842, 6.326406478881836, 5.250427722930908, 7.054710865020752, 6.066463470458984, 4.84018611907959, 6.586713790893555, 5.169686794281006, 5.22472620010376, 4.297912120819092, 5.787077903747559, 4.600362300872803, 5.56158447265625
7.065380096435547, 7.327019691467285, 6.060113430023193, 7.700403690338135, 6.975216865539551, 7.3969597816467285, 6.939453601837158, 7.519777297973633, 7.631336212158203, 7.498623371124268, 7.024282455444336, 7.435325622558594, 7.342292308807373, 7.787407875061035, 6.760013580322266, 7.248305797576904, 7.457860469818115, 7.704324722290039, 8.083955764770508, 7.924363136291504, 7.5364274978637695, 6.868832588195801, 7.6624932289123535, 8.368834495544434, 7.19929838180542, 7.419454574584961, 8.206028938293457, 6.958189010620117, 7.495644569396973, 7.854348659515381, 8.274215698242188, 7.571220397949219, 7.428463935852051, 6.939687252044678, 7.646043300628662, 8.473343849182129, 8.13523006439209, 7.940276622772217, 7.83052396774292, 8.274492263793945, 7.001926898956299, 7.885202884674072, 7.4769062995910645, 7.2329583168029785, 7.453221797943115, 7.869662761688232, 8.196600914001465, 7.461620330810547, 7.10476016998291, 7.88289213180542, 8.284981727600098, 7.675154685974121, 9.181815147399902, 7.8219523429870605, 7.201845169067383, 8.259498596191406, 7.5297441482543945, 7.504225730895996, 7.213022232055664, 7.6685872077941895, 7.162689208984375, 7.220980644226074
5.894000053405762, 6.046008586883545, 6.226110458374023, 3.3857905864715576, 6.487424373626709, 5.557639122009277, 5.112141132354736, 5.4499897956848145, 5.492639541625977, 5.384631633758545, 5.219596862792969, 5.366795063018799, 5.433411598205566, 6.936950206756592, 5.044583797454834, 5.506685733795166, 7.365942478179932, 6.248080253601074, 6.704651832580566, 5.81756591796875, 5.69047737121582, 5.780588150024414, 5.934626579284668, 6.53545618057251, 5.458156585693359, 5.74556303024292, 6.643657684326172, 5.426976680755615, 5.732769012451172, 6.151180267333984, 7.258491516113281, 5.685186386108398, 5.844253063201904, 7.067414283752441, 6.39080810546875, 6.615204811096191, 5.9879469871521, 7.093263626098633, 5.333925247192383, 6.601861000061035, 6.251489162445068, 5.887465476989746, 6.180540084838867, 5.623533725738525, 5.619107723236084, 5.62315559387207, 6.670914173126221, 5.581511974334717, 6.570730209350586, 5.5422892570495605, 7.508601665496826, 4.869412899017334, 7.433236598968506, 6.004180908203125, 5.621427059173584, 6.542721748352051, 6.757297992706299, 6.106382369995117, 5.11330509185791, 5.774462699890137, 5.698644638061523, 6.661531925201416
6.789218902587891, 6.858339786529541, 6.743092060089111, 7.138235569000244, 5.955819606781006, 6.6348161697387695, 6.861635684967041, 6.903157711029053, 7.161468505859375, 7.840420722961426, 6.702164649963379, 7.033853054046631, 7.448031425476074, 7.410953521728516, 6.673583507537842, 6.916381359100342, 7.73144006729126, 7.086370468139648, 7.441329002380371, 7.113751411437988, 7.393535614013672, 6.672702789306641, 7.29266357421875, 7.65534782409668, 6.598946571350098, 7.113039016723633, 6.877779483795166, 6.892632484436035, 7.147270202636719, 7.107145309448242, 8.658027648925781, 7.5497822761535645, 6.668922424316406, 8.266572952270508, 7.4740447998046875, 7.195560932159424, 7.978438854217529, 7.416126251220703, 7.529130458831787, 8.802767753601074, 7.294980049133301, 7.214200019836426, 6.987322807312012, 7.1591386795043945, 7.061366558074951, 6.991197109222412, 7.95591926574707, 7.596327304840088, 7.692871570587158, 6.7954421043396, 7.833067893981934, 7.149844169616699, 8.90126895904541, 7.898715972900391, 6.950682640075684, 7.559266567230225, 7.8562912940979, 7.232611656188965, 6.544386386871338, 7.548172950744629, 6.311153888702393, 6.443600177764893
4.741682529449463, 4.71451997756958, 5.284140586853027, 4.8828630447387695, 5.028202533721924, 2.563199520111084, 4.7239484786987305, 4.031277179718018, 4.091683387756348, 5.187695026397705, 3.5795185565948486, 4.508025646209717, 3.9927022457122803, 5.867265224456787, 3.747462034225464, 4.539857864379883, 5.805559158325195, 4.694016456604004, 6.306490421295166, 5.016280174255371, 4.152112007141113, 4.59340763092041, 3.8954410552978516, 4.853700637817383, 4.080931186676025, 4.388453006744385, 5.435300827026367, 4.993642330169678, 5.0752410888671875, 4.816254615783691, 6.482722282409668, 4.410356044769287, 4.024190425872803, 6.156598091125488, 5.325105667114258, 5.0200300216674805, 4.568270683288574, 6.31234884262085, 6.085620880126953, 5.726969242095947, 4.616158962249756, 4.233670711517334, 5.346134185791016, 4.028722286224365, 4.585007667541504, 4.6970086097717285, 6.067100524902344, 6.049884796142578, 5.014856338500977, 4.611642837524414, 6.4052510261535645, 4.7419891357421875, 6.741760730743408, 5.177366256713867, 4.1990203857421875, 6.375199794769287, 5.2348103523254395, 5.0515217781066895, 4.031891822814941, 5.159867286682129, 3.6903235912323, 5.715132236480713
4.499948024749756, 4.414529323577881, 5.041327953338623, 4.8343825340271, 5.379084587097168, 5.0933074951171875, 3.787193536758423, 5.092639923095703, 5.070931434631348, 4.8056535720825195, 4.32047700881958, 4.151523113250732, 4.205718517303467, 5.24696159362793, 3.997866630554199, 4.310424327850342, 5.551523685455322, 5.119274616241455, 5.7319440841674805, 5.8230299949646, 4.873836517333984, 4.449685573577881, 5.045243263244629, 5.907292366027832, 4.722053050994873, 5.275268077850342, 5.783660411834717, 4.655026912689209, 5.466094017028809, 5.62667179107666, 6.388798236846924, 4.8086838722229, 5.257226943969727, 5.8990044593811035, 5.782585144042969, 5.160706043243408, 5.362058162689209, 6.109161376953125, 5.528232574462891, 5.668323040008545, 4.90315055847168, 5.140714168548584, 4.944930076599121, 4.806074619293213, 4.655381202697754, 5.160014629364014, 5.36624002456665, 5.254879474639893, 5.237441539764404, 4.6959075927734375, 6.338846206665039, 5.304547309875488, 6.166024684906006, 5.755951404571533, 4.681503772735596, 5.994492530822754, 5.128959655761719, 4.643924713134766, 4.154906749725342, 5.20774507522583, 4.69503927230835, 5.422166347503662
6.694948673248291, 6.41826057434082, 6.483561992645264, 6.20393705368042, 6.444016456604004, 5.32666015625, 6.368163585662842, 5.021459102630615, 5.884454250335693, 6.793866157531738, 5.993490219116211, 5.593713283538818, 5.565927505493164, 7.337053298950195, 5.703185081481934, 6.290353775024414, 6.996557712554932, 6.807894706726074, 7.554637908935547, 6.242523193359375, 5.8623480796813965, 6.232167720794678, 6.256320476531982, 7.4002532958984375, 5.676867485046387, 5.818227767944336, 6.721712589263916, 6.383785247802734, 6.459862232208252, 6.377914905548096, 7.192680835723877, 6.1609392166137695, 6.328693389892578, 7.752275466918945, 6.08043098449707, 7.025152683258057, 7.068681716918945, 7.585526943206787, 6.576589584350586, 6.858959674835205, 6.14444637298584, 5.877758026123047, 6.58665657043457, 5.67802619934082, 6.194665431976318, 6.267162322998047, 7.627474308013916, 6.891857624053955, 7.002437591552734, 6.338785171508789, 7.491190433502197, 6.06112003326416, 8.04456901550293, 6.66364860534668, 6.478079795837402, 7.506710529327393, 6.919548511505127, 6.335139274597168, 5.818328857421875, 6.386168003082275, 6.0714430809021, 6.642050266265869
5.552424430847168, 6.121903896331787, 5.899249076843262, 5.187869548797607, 5.725778579711914, 4.509759902954102, 5.540201663970947, 5.505319595336914, 4.0334553718566895, 5.529250144958496, 4.708235740661621, 4.99245548248291, 4.870986461639404, 6.182582378387451, 4.430034637451172, 5.15692138671875, 6.684767246246338, 5.117315292358398, 6.379636287689209, 5.534576416015625, 5.395393371582031, 5.273739814758301, 5.115701675415039, 5.320366859436035, 5.1824116706848145, 5.349921226501465, 6.035581111907959, 5.590861797332764, 5.819711208343506, 6.242990493774414, 7.217916488647461, 4.749866008758545, 5.126895427703857, 6.632679462432861, 5.276698112487793, 5.455546855926514, 5.502911567687988, 6.636902332305908, 6.279391765594482, 6.064036846160889, 5.458347797393799, 5.570439338684082, 5.440023422241211, 5.072360515594482, 5.235899448394775, 5.00161075592041, 6.502488613128662, 6.640461444854736, 5.477917671203613, 4.94230842590332, 6.983514785766602, 5.102067470550537, 7.577824115753174, 6.029906272888184, 5.20065450668335, 6.5964531898498535, 5.564606666564941, 5.71173620223999, 5.013341903686523, 6.013315200805664, 5.208361625671387, 6.58158016204834
6.2112135887146, 5.987639904022217, 6.928117275238037, 6.103793144226074, 6.640626907348633, 6.277034759521484, 5.548429489135742, 6.287169933319092, 6.446835041046143, 4.837579727172852, 5.61034631729126, 6.029840469360352, 5.4553446769714355, 6.422942161560059, 5.503230094909668, 5.601388454437256, 7.136374473571777, 6.347682952880859, 7.378870487213135, 6.502030849456787, 5.5890631675720215, 6.341964244842529, 5.953332901000977, 6.904752254486084, 5.555552005767822, 5.854234218597412, 6.212584972381592, 6.3954572677612305, 5.736921787261963, 6.123420238494873, 6.536910533905029, 5.2547712326049805, 5.913613319396973, 7.59525728225708, 6.605515956878662, 6.3043670654296875, 6.589440822601318, 7.4439802169799805, 6.868746757507324, 7.188654899597168, 6.198491096496582, 6.505816459655762, 6.34845495223999, 5.67296838760376, 5.657895565032959, 5.801344394683838, 6.6027913093566895, 6.490317344665527, 6.273562908172607, 6.1334943771362305, 7.203449249267578, 5.750858306884766, 7.394970417022705, 6.953752517700195, 6.051688194274902, 7.809518337249756, 5.915493965148926, 6.121781349182129, 5.497341156005859, 5.879512786865234, 5.796518325805664, 6.610889434814453
